"","X","week","metric","display_title","rolling_avg","city","region","color"
"262",2284,2020-05-04,"downtown","Columbus, OH",0.316363636363636,"Columbus","Midwest","#377eb8"
"263",2256,2020-05-04,"downtown","Detroit, MI",0.172727272727273,"Detroit","Midwest","#377eb8"
"264",2285,2020-05-04,"downtown","Indianapolis, IN",0.295454545454545,"Indianapolis","Midwest","#377eb8"
"265",2305,2020-05-04,"downtown","Kansas City, MO",0.795454545454545,"Kansas City","Midwest","#377eb8"
"266",2258,2020-05-04,"downtown","Louisville, KY",0.483636363636364,"Louisville","Midwest","#377eb8"
"267",2260,2020-05-04,"downtown","Milwaukee, WI",0.473636363636364,"Milwaukee","Midwest","#377eb8"
"268",2272,2020-05-04,"downtown","Minneapolis, MN",0.279090909090909,"Minneapolis","Midwest","#377eb8"
"269",2307,2020-05-04,"downtown","Omaha, NE",0.466363636363636,"Omaha","Midwest","#377eb8"
"270",2299,2020-05-04,"downtown","St. Louis, MO",0.298181818181818,"St Louis","Midwest","#377eb8"
"271",2275,2020-05-04,"downtown","Wichita, KS",0.488181818181818,"Wichita","Midwest","#377eb8"
"272",2259,2020-05-04,"downtown","Baltimore, MD",0.51,"Baltimore","Northeast","#4daf4a"
"273",2294,2020-05-04,"downtown","Boston, MA",0.158181818181818,"Boston","Northeast","#4daf4a"
"274",2263,2020-05-04,"downtown","New York, NY",0.176363636363636,"New York","Northeast","#4daf4a"
"275",2268,2020-05-04,"downtown","Philadelphia, PA",0.279090909090909,"Philadelphia","Northeast","#4daf4a"
"276",2297,2020-05-04,"downtown","Pittsburgh, PA",0.332727272727273,"Pittsburgh","Northeast","#4daf4a"
"277",2290,2020-05-04,"downtown","Washington DC",0.583636363636364,"Washington DC","Northeast","#4daf4a"
"278",2274,2020-05-04,"downtown","Bakersfield, CA",0.846363636363636,"Bakersfield","Pacific","#984ea3"
"279",2303,2020-05-04,"downtown","Fresno, CA",0.735454545454545,"Fresno","Pacific","#984ea3"
"280",2295,2020-05-04,"downtown","Honolulu, HI",0.830909090909091,"Honolulu","Pacific","#984ea3"
"281",2264,2020-05-04,"downtown","Los Angeles, CA",0.455454545454545,"Los Angeles","Pacific","#984ea3"
"282",2271,2020-05-04,"downtown","Oakland, CA",0.508181818181818,"Oakland","Pacific","#984ea3"
"283",2254,2020-05-04,"downtown","Portland, OR",0.476363636363636,"Portland","Pacific","#984ea3"
"284",2304,2020-05-04,"downtown","Sacramento, CA",0.387272727272727,"Sacramento","Pacific","#984ea3"
"285",2270,2020-05-04,"downtown","San Diego, CA",0.315454545454545,"San Diego","Pacific","#984ea3"
"286",2287,2020-05-04,"downtown","San Francisco, CA",0.186363636363636,"San Francisco","Pacific","#984ea3"
"287",2280,2020-05-04,"downtown","San Jose, CA",0.339090909090909,"San Jose","Pacific","#984ea3"
"288",2288,2020-05-04,"downtown","Seattle, WA",0.399090909090909,"Seattle","Pacific","#984ea3"
"289",2306,2020-05-04,"downtown","Atlanta, GA",0.263636363636364,"Atlanta","Southeast","#ff7f00"
"290",2286,2020-05-04,"downtown","Charlotte, NC",0.388181818181818,"Charlotte","Southeast","#ff7f00"
"291",2282,2020-05-04,"downtown","Jacksonville, FL",0.463636363636364,"Jacksonville","Southeast","#ff7f00"
"292",2257,2020-05-04,"downtown","Memphis, TN",0.451818181818182,"Memphis","Southeast","#ff7f00"
"293",2310,2020-05-04,"downtown","Miami, FL",0.442727272727273,"Miami","Southeast","#ff7f00"
"294",2291,2020-05-04,"downtown","Nashville, TN",0.180909090909091,"Nashville","Southeast","#ff7f00"
"295",2277,2020-05-04,"downtown","New Orleans, LA",0.176363636363636,"New Orleans","Southeast","#ff7f00"
"296",2309,2020-05-04,"downtown","Raleigh, NC",0.25,"Raleigh","Southeast","#ff7f00"
"297",2276,2020-05-04,"downtown","Tampa, FL",0.513636363636364,"Tampa","Southeast","#ff7f00"
"298",2261,2020-05-04,"downtown","Albuquerque, NM",0.602727272727273,"Albuquerque","Southwest","#e6ab02"
"299",2281,2020-05-04,"downtown","Austin, TX",0.288181818181818,"Austin","Southwest","#e6ab02"
"300",2308,2020-05-04,"downtown","Colorado Springs, CO",0.546363636363636,"Colorado Springs","Southwest","#e6ab02"
"301",2289,2020-05-04,"downtown","Denver, CO",0.295454545454545,"Denver","Southwest","#e6ab02"
"302",2293,2020-05-04,"downtown","El Paso, TX",0.594545454545455,"El Paso","Southwest","#e6ab02"
"303",2283,2020-05-04,"downtown","Fort Worth, TX",0.434545454545455,"Fort Worth","Southwest","#e6ab02"
"304",2266,2020-05-04,"downtown","Houston, TX",0.326363636363636,"Houston","Southwest","#e6ab02"
"305",2255,2020-05-04,"downtown","Las Vegas, NV",0.457272727272727,"Las Vegas","Southwest","#e6ab02"
"306",2267,2020-05-04,"downtown","Phoenix, AZ",0.641818181818182,"Phoenix","Southwest","#e6ab02"
"307",2298,2020-05-04,"downtown","Salt Lake City, UT",0.439090909090909,"Salt Lake City","Southwest","#e6ab02"
"308",2269,2020-05-04,"downtown","San Antonio, TX",0.243636363636364,"San Antonio","Southwest","#e6ab02"
"309",2262,2020-05-04,"downtown","Tucson, AZ",0.508181818181818,"Tucson","Southwest","#e6ab02"
"310",2273,2020-05-04,"downtown","Tulsa, OK",0.385454545454545,"Tulsa","Southwest","#e6ab02"
"311",2311,2020-05-11,"downtown","Calgary, AB",0.316363636363636,"Calgary","Canada","#e41a1c"
"312",2313,2020-05-11,"downtown","Edmonton, AB",0.440909090909091,"Edmonton","Canada","#e41a1c"
"313",2318,2020-05-11,"downtown","Halifax, NS",0.338181818181818,"Halifax","Canada","#e41a1c"
"314",2319,2020-05-11,"downtown","London, ON",0.306363636363636,"London","Canada","#e41a1c"
"315",2368,2020-05-11,"downtown","Montreal, QC",0.229090909090909,"Montreal","Canada","#e41a1c"
"316",2312,2020-05-11,"downtown","Ottawa, ON",0.307272727272727,"Ottawa","Canada","#e41a1c"
"317",2317,2020-05-11,"downtown","Quebec, QC",0.263636363636364,"Quebec","Canada","#e41a1c"
"318",2367,2020-05-11,"downtown","Toronto, ON",0.280909090909091,"Toronto","Canada","#e41a1c"
"319",2316,2020-05-11,"downtown","Vancouver, BC",0.311818181818182,"Vancouver","Canada","#e41a1c"
"320",2315,2020-05-11,"downtown","Winnipeg, MB",0.471818181818182,"Winnipeg","Canada","#e41a1c"
"321",2331,2020-05-11,"downtown","Chicago, IL",0.165454545454545,"Chicago","Midwest","#377eb8"
"322",2362,2020-05-11,"downtown","Cincinnati, OH",0.302727272727273,"Cincinnati","Midwest","#377eb8"
"323",2344,2020-05-11,"downtown","Cleveland, OH",0.433636363636364,"Cleveland","Midwest","#377eb8"
"324",2350,2020-05-11,"downtown","Columbus, OH",0.304545454545455,"Columbus","Midwest","#377eb8"
"325",2322,2020-05-11,"downtown","Detroit, MI",0.182727272727273,"Detroit","Midwest","#377eb8"
"326",2351,2020-05-11,"downtown","Indianapolis, IN",0.298181818181818,"Indianapolis","Midwest","#377eb8"
"327",2371,2020-05-11,"downtown","Kansas City, MO",0.779090909090909,"Kansas City","Midwest","#377eb8"
"328",2324,2020-05-11,"downtown","Louisville, KY",0.407272727272727,"Louisville","Midwest","#377eb8"
"329",2326,2020-05-11,"downtown","Milwaukee, WI",0.487272727272727,"Milwaukee","Midwest","#377eb8"
"330",2338,2020-05-11,"downtown","Minneapolis, MN",0.282727272727273,"Minneapolis","Midwest","#377eb8"
"331",2373,2020-05-11,"downtown","Omaha, NE",0.448181818181818,"Omaha","Midwest","#377eb8"
"332",2365,2020-05-11,"downtown","St. Louis, MO",0.296363636363636,"St Louis","Midwest","#377eb8"
"333",2341,2020-05-11,"downtown","Wichita, KS",0.511818181818182,"Wichita","Midwest","#377eb8"
"334",2325,2020-05-11,"downtown","Baltimore, MD",0.520909090909091,"Baltimore","Northeast","#4daf4a"
"335",2360,2020-05-11,"downtown","Boston, MA",0.162727272727273,"Boston","Northeast","#4daf4a"
"336",2329,2020-05-11,"downtown","New York, NY",0.183636363636364,"New York","Northeast","#4daf4a"
"337",2334,2020-05-11,"downtown","Philadelphia, PA",0.279090909090909,"Philadelphia","Northeast","#4daf4a"
"338",2363,2020-05-11,"downtown","Pittsburgh, PA",0.342727272727273,"Pittsburgh","Northeast","#4daf4a"
"339",2356,2020-05-11,"downtown","Washington DC",0.588181818181818,"Washington DC","Northeast","#4daf4a"
"340",2340,2020-05-11,"downtown","Bakersfield, CA",0.864545454545455,"Bakersfield","Pacific","#984ea3"
"341",2369,2020-05-11,"downtown","Fresno, CA",0.736363636363636,"Fresno","Pacific","#984ea3"
"342",2361,2020-05-11,"downtown","Honolulu, HI",0.841818181818182,"Honolulu","Pacific","#984ea3"
"343",2330,2020-05-11,"downtown","Los Angeles, CA",0.468181818181818,"Los Angeles","Pacific","#984ea3"
"344",2337,2020-05-11,"downtown","Oakland, CA",0.502727272727273,"Oakland","Pacific","#984ea3"
"345",2320,2020-05-11,"downtown","Portland, OR",0.440909090909091,"Portland","Pacific","#984ea3"
"346",2370,2020-05-11,"downtown","Sacramento, CA",0.395454545454545,"Sacramento","Pacific","#984ea3"
"347",2336,2020-05-11,"downtown","San Diego, CA",0.330909090909091,"San Diego","Pacific","#984ea3"
"348",2353,2020-05-11,"downtown","San Francisco, CA",0.19,"San Francisco","Pacific","#984ea3"
"349",2346,2020-05-11,"downtown","San Jose, CA",0.340909090909091,"San Jose","Pacific","#984ea3"
"350",2354,2020-05-11,"downtown","Seattle, WA",0.397272727272727,"Seattle","Pacific","#984ea3"
"351",2372,2020-05-11,"downtown","Atlanta, GA",0.269090909090909,"Atlanta","Southeast","#ff7f00"
"352",2352,2020-05-11,"downtown","Charlotte, NC",0.387272727272727,"Charlotte","Southeast","#ff7f00"
"353",2348,2020-05-11,"downtown","Jacksonville, FL",0.463636363636364,"Jacksonville","Southeast","#ff7f00"
"354",2323,2020-05-11,"downtown","Memphis, TN",0.466363636363636,"Memphis","Southeast","#ff7f00"
"355",2376,2020-05-11,"downtown","Miami, FL",0.451818181818182,"Miami","Southeast","#ff7f00"
"356",2357,2020-05-11,"downtown","Nashville, TN",0.200909090909091,"Nashville","Southeast","#ff7f00"
"357",2343,2020-05-11,"downtown","New Orleans, LA",0.188181818181818,"New Orleans","Southeast","#ff7f00"
"358",2375,2020-05-11,"downtown","Raleigh, NC",0.25,"Raleigh","Southeast","#ff7f00"
"359",2342,2020-05-11,"downtown","Tampa, FL",0.537272727272727,"Tampa","Southeast","#ff7f00"
"360",2327,2020-05-11,"downtown","Albuquerque, NM",0.613636363636364,"Albuquerque","Southwest","#e6ab02"
"361",2347,2020-05-11,"downtown","Austin, TX",0.300909090909091,"Austin","Southwest","#e6ab02"
"362",2374,2020-05-11,"downtown","Colorado Springs, CO",0.573636363636364,"Colorado Springs","Southwest","#e6ab02"
"363",2355,2020-05-11,"downtown","Denver, CO",0.294545454545455,"Denver","Southwest","#e6ab02"
"364",2359,2020-05-11,"downtown","El Paso, TX",0.600909090909091,"El Paso","Southwest","#e6ab02"
"365",2349,2020-05-11,"downtown","Fort Worth, TX",0.453636363636364,"Fort Worth","Southwest","#e6ab02"
"366",2332,2020-05-11,"downtown","Houston, TX",0.33,"Houston","Southwest","#e6ab02"
"367",2321,2020-05-11,"downtown","Las Vegas, NV",0.483636363636364,"Las Vegas","Southwest","#e6ab02"
"368",2333,2020-05-11,"downtown","Phoenix, AZ",0.64,"Phoenix","Southwest","#e6ab02"
"369",2364,2020-05-11,"downtown","Salt Lake City, UT",0.46,"Salt Lake City","Southwest","#e6ab02"
"370",2335,2020-05-11,"downtown","San Antonio, TX",0.256363636363636,"San Antonio","Southwest","#e6ab02"
"371",2328,2020-05-11,"downtown","Tucson, AZ",0.517272727272727,"Tucson","Southwest","#e6ab02"
"372",2339,2020-05-11,"downtown","Tulsa, OK",0.416363636363636,"Tulsa","Southwest","#e6ab02"
"373",2377,2020-05-18,"downtown","Calgary, AB",0.324545454545455,"Calgary","Canada","#e41a1c"
"374",2379,2020-05-18,"downtown","Edmonton, AB",0.444545454545455,"Edmonton","Canada","#e41a1c"
"375",2384,2020-05-18,"downtown","Halifax, NS",0.355454545454545,"Halifax","Canada","#e41a1c"
"376",2385,2020-05-18,"downtown","London, ON",0.310909090909091,"London","Canada","#e41a1c"
"377",2434,2020-05-18,"downtown","Montreal, QC",0.233636363636364,"Montreal","Canada","#e41a1c"
"378",2378,2020-05-18,"downtown","Ottawa, ON",0.312727272727273,"Ottawa","Canada","#e41a1c"
"379",2383,2020-05-18,"downtown","Quebec, QC",0.262727272727273,"Quebec","Canada","#e41a1c"
"380",2433,2020-05-18,"downtown","Toronto, ON",0.279090909090909,"Toronto","Canada","#e41a1c"
"381",2382,2020-05-18,"downtown","Vancouver, BC",0.317272727272727,"Vancouver","Canada","#e41a1c"
"382",2381,2020-05-18,"downtown","Winnipeg, MB",0.471818181818182,"Winnipeg","Canada","#e41a1c"
"383",2397,2020-05-18,"downtown","Chicago, IL",0.170909090909091,"Chicago","Midwest","#377eb8"
"384",2428,2020-05-18,"downtown","Cincinnati, OH",0.310909090909091,"Cincinnati","Midwest","#377eb8"
"385",2410,2020-05-18,"downtown","Cleveland, OH",0.450909090909091,"Cleveland","Midwest","#377eb8"
"386",2416,2020-05-18,"downtown","Columbus, OH",0.3,"Columbus","Midwest","#377eb8"
"387",2388,2020-05-18,"downtown","Detroit, MI",0.188181818181818,"Detroit","Midwest","#377eb8"
"388",2417,2020-05-18,"downtown","Indianapolis, IN",0.311818181818182,"Indianapolis","Midwest","#377eb8"
"389",2437,2020-05-18,"downtown","Kansas City, MO",0.819090909090909,"Kansas City","Midwest","#377eb8"
"390",2390,2020-05-18,"downtown","Louisville, KY",0.354545454545454,"Louisville","Midwest","#377eb8"
"391",2392,2020-05-18,"downtown","Milwaukee, WI",0.501818181818182,"Milwaukee","Midwest","#377eb8"
"392",2404,2020-05-18,"downtown","Minneapolis, MN",0.291818181818182,"Minneapolis","Midwest","#377eb8"
"393",2439,2020-05-18,"downtown","Omaha, NE",0.430909090909091,"Omaha","Midwest","#377eb8"
"394",2431,2020-05-18,"downtown","St. Louis, MO",0.300909090909091,"St Louis","Midwest","#377eb8"
"395",2407,2020-05-18,"downtown","Wichita, KS",0.536363636363636,"Wichita","Midwest","#377eb8"
"396",2391,2020-05-18,"downtown","Baltimore, MD",0.548181818181818,"Baltimore","Northeast","#4daf4a"
"397",2426,2020-05-18,"downtown","Boston, MA",0.17,"Boston","Northeast","#4daf4a"
"398",2395,2020-05-18,"downtown","New York, NY",0.19,"New York","Northeast","#4daf4a"
"399",2400,2020-05-18,"downtown","Philadelphia, PA",0.28,"Philadelphia","Northeast","#4daf4a"
"400",2429,2020-05-18,"downtown","Pittsburgh, PA",0.35,"Pittsburgh","Northeast","#4daf4a"
"401",2422,2020-05-18,"downtown","Washington DC",0.595454545454546,"Washington DC","Northeast","#4daf4a"
"402",2406,2020-05-18,"downtown","Bakersfield, CA",0.879090909090909,"Bakersfield","Pacific","#984ea3"
"403",2435,2020-05-18,"downtown","Fresno, CA",0.738181818181818,"Fresno","Pacific","#984ea3"
"404",2427,2020-05-18,"downtown","Honolulu, HI",0.845454545454545,"Honolulu","Pacific","#984ea3"
"405",2396,2020-05-18,"downtown","Los Angeles, CA",0.480909090909091,"Los Angeles","Pacific","#984ea3"
"406",2403,2020-05-18,"downtown","Oakland, CA",0.49,"Oakland","Pacific","#984ea3"
"407",2386,2020-05-18,"downtown","Portland, OR",0.439090909090909,"Portland","Pacific","#984ea3"
"408",2436,2020-05-18,"downtown","Sacramento, CA",0.409090909090909,"Sacramento","Pacific","#984ea3"
"409",2402,2020-05-18,"downtown","San Diego, CA",0.348181818181818,"San Diego","Pacific","#984ea3"
"410",2419,2020-05-18,"downtown","San Francisco, CA",0.194545454545455,"San Francisco","Pacific","#984ea3"
"411",2412,2020-05-18,"downtown","San Jose, CA",0.345454545454545,"San Jose","Pacific","#984ea3"
"412",2420,2020-05-18,"downtown","Seattle, WA",0.408181818181818,"Seattle","Pacific","#984ea3"
"413",2438,2020-05-18,"downtown","Atlanta, GA",0.280909090909091,"Atlanta","Southeast","#ff7f00"
"414",2418,2020-05-18,"downtown","Charlotte, NC",0.399090909090909,"Charlotte","Southeast","#ff7f00"
"415",2414,2020-05-18,"downtown","Jacksonville, FL",0.465454545454546,"Jacksonville","Southeast","#ff7f00"
"416",2389,2020-05-18,"downtown","Memphis, TN",0.479090909090909,"Memphis","Southeast","#ff7f00"
"417",2442,2020-05-18,"downtown","Miami, FL",0.462727272727273,"Miami","Southeast","#ff7f00"
"418",2423,2020-05-18,"downtown","Nashville, TN",0.22,"Nashville","Southeast","#ff7f00"
"419",2409,2020-05-18,"downtown","New Orleans, LA",0.202727272727273,"New Orleans","Southeast","#ff7f00"
"420",2441,2020-05-18,"downtown","Raleigh, NC",0.250909090909091,"Raleigh","Southeast","#ff7f00"
"421",2408,2020-05-18,"downtown","Tampa, FL",0.553636363636364,"Tampa","Southeast","#ff7f00"
"422",2393,2020-05-18,"downtown","Albuquerque, NM",0.613636363636364,"Albuquerque","Southwest","#e6ab02"
"423",2413,2020-05-18,"downtown","Austin, TX",0.313636363636364,"Austin","Southwest","#e6ab02"
"424",2440,2020-05-18,"downtown","Colorado Springs, CO",0.593636363636364,"Colorado Springs","Southwest","#e6ab02"
"425",2421,2020-05-18,"downtown","Denver, CO",0.305454545454545,"Denver","Southwest","#e6ab02"
"426",2425,2020-05-18,"downtown","El Paso, TX",0.6,"El Paso","Southwest","#e6ab02"
"427",2415,2020-05-18,"downtown","Fort Worth, TX",0.469090909090909,"Fort Worth","Southwest","#e6ab02"
"428",2398,2020-05-18,"downtown","Houston, TX",0.337272727272727,"Houston","Southwest","#e6ab02"
"429",2387,2020-05-18,"downtown","Las Vegas, NV",0.511818181818182,"Las Vegas","Southwest","#e6ab02"
"430",2399,2020-05-18,"downtown","Phoenix, AZ",0.655454545454545,"Phoenix","Southwest","#e6ab02"
"431",2430,2020-05-18,"downtown","Salt Lake City, UT",0.485454545454545,"Salt Lake City","Southwest","#e6ab02"
"432",2401,2020-05-18,"downtown","San Antonio, TX",0.269090909090909,"San Antonio","Southwest","#e6ab02"
"433",2394,2020-05-18,"downtown","Tucson, AZ",0.524545454545455,"Tucson","Southwest","#e6ab02"
"434",2405,2020-05-18,"downtown","Tulsa, OK",0.425454545454545,"Tulsa","Southwest","#e6ab02"
"435",2443,2020-05-25,"downtown","Calgary, AB",0.331818181818182,"Calgary","Canada","#e41a1c"
"436",2445,2020-05-25,"downtown","Edmonton, AB",0.443636363636364,"Edmonton","Canada","#e41a1c"
"437",2450,2020-05-25,"downtown","Halifax, NS",0.364545454545455,"Halifax","Canada","#e41a1c"
"438",2451,2020-05-25,"downtown","London, ON",0.313636363636364,"London","Canada","#e41a1c"
"439",2500,2020-05-25,"downtown","Montreal, QC",0.239090909090909,"Montreal","Canada","#e41a1c"
"440",2444,2020-05-25,"downtown","Ottawa, ON",0.321818181818182,"Ottawa","Canada","#e41a1c"
"441",2449,2020-05-25,"downtown","Quebec, QC",0.268181818181818,"Quebec","Canada","#e41a1c"
"442",2499,2020-05-25,"downtown","Toronto, ON",0.280909090909091,"Toronto","Canada","#e41a1c"
"443",2448,2020-05-25,"downtown","Vancouver, BC",0.322727272727273,"Vancouver","Canada","#e41a1c"
"444",2447,2020-05-25,"downtown","Winnipeg, MB",0.468181818181818,"Winnipeg","Canada","#e41a1c"
"445",2463,2020-05-25,"downtown","Chicago, IL",0.181818181818182,"Chicago","Midwest","#377eb8"
"446",2494,2020-05-25,"downtown","Cincinnati, OH",0.318181818181818,"Cincinnati","Midwest","#377eb8"
"447",2476,2020-05-25,"downtown","Cleveland, OH",0.445454545454545,"Cleveland","Midwest","#377eb8"
"448",2482,2020-05-25,"downtown","Columbus, OH",0.290909090909091,"Columbus","Midwest","#377eb8"
"449",2454,2020-05-25,"downtown","Detroit, MI",0.19,"Detroit","Midwest","#377eb8"
"450",2483,2020-05-25,"downtown","Indianapolis, IN",0.314545454545455,"Indianapolis","Midwest","#377eb8"
"451",2503,2020-05-25,"downtown","Kansas City, MO",0.848181818181818,"Kansas City","Midwest","#377eb8"
"452",2456,2020-05-25,"downtown","Louisville, KY",0.334545454545455,"Louisville","Midwest","#377eb8"
"453",2458,2020-05-25,"downtown","Milwaukee, WI",0.49,"Milwaukee","Midwest","#377eb8"
"454",2470,2020-05-25,"downtown","Minneapolis, MN",0.296363636363636,"Minneapolis","Midwest","#377eb8"
"455",2505,2020-05-25,"downtown","Omaha, NE",0.414545454545454,"Omaha","Midwest","#377eb8"
"456",2497,2020-05-25,"downtown","St. Louis, MO",0.3,"St Louis","Midwest","#377eb8"
"457",2473,2020-05-25,"downtown","Wichita, KS",0.548181818181818,"Wichita","Midwest","#377eb8"
"458",2457,2020-05-25,"downtown","Baltimore, MD",0.549090909090909,"Baltimore","Northeast","#4daf4a"
"459",2492,2020-05-25,"downtown","Boston, MA",0.18,"Boston","Northeast","#4daf4a"
"460",2461,2020-05-25,"downtown","New York, NY",0.193636363636364,"New York","Northeast","#4daf4a"
"461",2466,2020-05-25,"downtown","Philadelphia, PA",0.288181818181818,"Philadelphia","Northeast","#4daf4a"
"462",2495,2020-05-25,"downtown","Pittsburgh, PA",0.355454545454545,"Pittsburgh","Northeast","#4daf4a"
